booking_id,charge_description,statute,crime_type,crime_class
20180126018,ARMED VIOLENCE/CATEGORY I,720 ILCS 5/33A-2(a),F,X
20180126031,AGG ROBBERY/INDICATE ARM W/FIR,720 ILCS 5/18-1(b)(1),F,1
20180126031,KIDNAPING/FORCE OR THREAT,720 ILCS 5/10-1(a)(2),F,2
20180126031,KIDNAPPING - FORCE OR THREAT,720-5/10-1-A-2,F,2
20180126031,ROBBERY - AGG ROBBERY/INDICAT,720-5/18-1-B-1,F,1
20180126031,ROBBERY - ARMED W/ FIREAR,720-5/18-2-A-1,F,X
20180126053,AGG UUW/PERS/LOADED/NO FCCA/2,720-5/24-1.6(A)(2),F,2
20180126053,AGG UUW/PERSON/<21/2+,720-5/24-1.6(A)(2),F,2
20180126053,AGG UUW/PERSON/NO FOID/2+,720-5/24-1.6(A)(2),F,2
20180126053,AGG UUW/VEH/LOADED/NO FCCA 2+,720-5/24-1.6(A)(1),F,2
20180126053,AGG UUW/VEHICLE/<21/2+,720-5/24-1.6(A)(1),F,2
20180126053,AGG UUW/VEHICLE/NO FOID/2+,720-5/24-1.6(A)(1),F,2
20180126053,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180126057,AGG UUW/PERSON/PREV CONVI,720-5/24-1.6(A)(2),F,2
20180126057,AGG UUW/VEH/PREV CONVICTI,720-5/24-1.6(A)(1),F,2
20180126057,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180126057,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(A),F,2
20180126057,UUW - WEAPON - FELON/PARO,720-5/24-1.1-A,F,2
20180126072,MFG/DEL HEROIN/SCH/PUB HS/PK,720 ILCS 570/407(b)(1),F,X
20180126072,MFG/DEL SCHED I/II/SCH/HS/PK,720 ILCS 570/407(b)(1),F,X
20180126072,MFG/DISTRIB LOOK-ALIKE SUB,720 ILCS 570/404(b),F,3
20180126076,VIO ORDER/PRIOR VIO OF ORDER,720-5/12-3.4(A)(1),F,4
20180126076,VIOLATE ORDER PROTECTION,720-5/12-3.4-A-1,M,A
20180126094,AGG DOMESTIC BATTERY/STRANGLE,720-5/12-3.3(A-5),F,2
20180126094,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180126094,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180126100,RET THEFT/DISP MERCH/>$300,720-5/16-25(A)(1),F,3
20180126100,RET THEFT/EMERGENCY EXIT/>$30,720-5/16-25(B),F,2
20180126100,THEFT/DISP MERCH/<$300/PRECON,720-5/16-25(A)(1),F,4
20180126101,AGG BATTERY/DISCHARGE FIREARM,720-5/12-3.05(E)(1),F,X
20180126101,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180126101,MFG/DEL 1<15 GR COCAINE/ANLG,720-570/401(C)(2),F,1
20180126107,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(A)(1),F,3
20180126107,AGG BATTERY/USE DEADLY WEAPON,720-5/12-3.05(F)(1),F,3
20180126114,AGG DISCHARGE FIREARM/OCC VEH,720-5/24-1.2(A)(2),F,1
20180126114,AGG UNLAWFUL USE OF WEAPON/VEH,720-5/24-1.6(a)(1),F,4
20180126114,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(a)(1),F,4
20180126114,AGGRAVATED UNLAWFUL RESTRAINT,720-5/10-3.1(a),F,3
20180126114,ATTEMPT ARMED ROBBERY/ARMED W/,720 - 5/8-4(18-2(A)(,F,1
20180126114,ATTEMPT ARMED ROBBERY/DISCH FI,720 - 5/8-4(18-2(A)(,F,1
20180126114,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180126115,FORGERY/ISSUE/DELIVER DOCUMEN,720-5/17-3(A)(2),F,3
20180126115,SEC VIO/DEFRAUD BY SCHEME,815-5/12(I),F,3
20180126115,THEFT/DECEPTION >$100K-500K,720-5/16-1(A)(2),F,1
20180126119,CANNABIS MFG/DEL 10-30 GRAMS,720-550-0/5/D,F,3
20180126119,CANNABIS MFG/DEL 10-30 GRAMS,720-550-0/5-C,F,4
20180126119,CANNABIS MFG/DEL 2.5-10,720-550-5-B,M,A
20180126119,CANNABIS MFG/DEL 30-500 G,720-550-5-D,F,3
20180126119,CANNABIS MFG/DEL 30-500 GRAMS,720-550-5-D,F,3
20180126119,MFG/DEL 1<15 GR COCAINE/ANLG,720-570/401(C)(2),F,1
20180126119,MFG/DEL 15<100 GR COCA/ANALOG,720-570/401(A)(2)(A),F,X
20180126119,MFG/DEL CANNABIS/30-500 GRAMS,720-550/5(D),F,3
20180126119,OTHER AMT NARCOTIC SCHED,720-570-401-D-1,F,2
20180126121,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180126121,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180126121,RESIDENTIAL BURGLARY,720-5/19-3(A),F,1
20180126132,RESIST/PC OFF/CORR/FRFTR/,720-5/31-1(A-7),F,4
20180126132,THEFT/DISP MERCH/<$300/PRECON,720-5/16-25(A)(1),F,4
20180126132,VOBB,720-5/32-10(A),M,A
20180126148,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180126148,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180126148,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(A),F,2
20180126148,FELON POSS/USE WEAPON/FIR,720-5/24-1.1(A),F,3
20180126148,POSS FIREARM FOID NOT ISS,430 - 65/14(C)(3),F,3
20180126148,POSSESS 15<100 GRAMS COCAINE,720-570/402(A)(2)(A),F,1
20180126153,AGG DUI/LIC SUSP OR REVOKED,625-5/11-501(A),F,4
20180126153,ESC OF FELON FROM PENAL INST,720-5/31-6(A),F,2
20180126162,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180126162,THEFT CONTROL INTENT $500<10K,720-5/16-1(A)(1)(A),F,3
20180126170,AGG BATTERY/DISCHARGE FIREARM,720-5/12-3.05(e)(1),F,X
20180126170,ARMED ROBBERY/ARMED W/FIR,720-5/18-2(A)(2),F,X
20180126170,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(a)(2),F,X
20180126170,ATTEMPT ARMED ROBBERY/ARM,720 - 5/8-4(18-2(A)(,F,1
20180126170,ATTEMPT MURDER/INTENT TO KILL/,720 - 5/8-4(A)(720-5,F,X
20180126170,MURDER/INTENT TO KILL/INJURE,720-5/9-1(A)(1),F,M
20180126170,MURDER/OTHER FORCIBLE FELONY,720 ILCS 5/9-1(a)(3),F,M
20180126170,MURDER/OTHER FORCIBLE FELONY,720-5/9-1(A)(3),F,M
20180126170,MURDER/STRONG PROB KILL/INJUR,720-5/9-1(A)(2),F,M
20180126190,AGG CRIM SEX ABUSE/FAMILY,720-5/12-16(B),F,2
20180126190,CRIM SEX ASSAULT/FAMILIES,720-5/12-13(A)(3),F,1
20180126190,PRED CRIM SEX ASLT/VICTIM <13,720-5/11-1.40(A)(1),F,X
20180126192,AGG BTRY/PREGNANT/HANDICAPPED,720-5/12-3.05(D)(2),F,3
20180126192,CONTINUING FIN CRIME ENTRPRS,720-5/17-10.6(H),F,1
20180126192,DEFRAUD FIN INST/$500-10K,720-5/17-10.6(C)(1),F,3
20180126192,DEFRAUD FINANCIAL INST/<$500,720-5/17-10.6(C)(1),M,A
20180126192,DOM BTRY/HARM/1-2 PRI CONV,720-5/12-3.2(A)(1),F,4
20180126192,FORGERY/MAKE/ALTER DOCUMENT,720-5/17-3(A)(1),F,3
20180126192,HOME INVASION/CAUSE INJURY,720-5/19-6(A)(2),F,X
20180126192,THEFT/DECEPTION/>$500 <10K,720-5/16-1(A)(2),F,3
20180127004,AGG CRIM SEX AB/VIC <18/FAMIL,720-5/11-1.60(B),F,2
20180127004,AGG CRIM SEX ABUSE/VICTIM <13,720-5/11-1.60(C)(1)(I),F,2
20180127004,CRIM SEXUAL ABUSE/CONSENT,720-5/11-1.50(A)(2),F,4
20180127004,CRIMINAL SEX ASSAULT/CONSENT,720-5/11-1.20(A)(2),F,1
20180127004,PRED CRIM SEX ASLT/VICTIM <13,720-5/11-1.40(A)(1),F,X
20180127004,UNLAWFUL VIDEO/RESIDENCE,720-5/26-4(A-5),F,4
20180127008,AGG DISCHARGE FIREARM/OCC VEH,720-5/24-1.2(A)(2),F,1
20180127008,AGG UUW/PERSON/LOADED/NO FCCA,720-5/24-1.6(A)(2),F,4
20180127008,AGG UUW/PERSON/NO FOID,720-5/24-1.6(A)(2),F,4
20180127008,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180127008,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180127008,POSS FIREARM/LAND/GANG MBR,720-5/24-1.8(A)(1),F,2
20180127016,AGG UUW/VEHICLE/LOADED/NO FCCA,720-5/24-1.6(a)(1),F,4
20180127016,AGGRAVATED UNLAWFUL RESTRAINT,720-5/10-3.1(a),F,3
20180127016,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(a)(2),F,X
20180127016,ARMED ROBBERY/DISCH FIREARM,720-5/18-2(a)(3),F,X
20180127016,ARMED ROBBERY/DISCHARGE/HARM,720-5/18-2(a)(4),F,X
20180127016,MURDER - FIRST DEGREE,720-5/9-1-A-1,F,M
20180127016,MURDER/INTENT TO KILL/INJURE,720-5/9-1(a)(1),F,M
20180127016,MURDER/OTHER FORCIBLE FELONY,720-5/9-1(a)(3),F,M
20180127016,MURDER/STRONG PROB KILL/INJUR,720-5/9-1(A)(2),F,M
20180127016,MURDER/STRONG PROB KILL/INJURE,720-5/9-1(a)(2),F,M
20180127016,PCS - POSSESSION - POSS AMT C,720-570/402-C,F,4
20180127016,ROBBERY - ARMED W/ FIREARM,720-5/18-2-A-2,F,X
20180127017,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
20180127017,ROBBERY,720-5/18-1(A),F,2
20180127017,UNLAWFUL RESTRAINT,720-5/10-3,F,4
20180127017,UNLAWFUL VEHICULAR INVASION,720-5/18-6(A),F,1
20180127019,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180127019,AGG UUW/PERS/LOAD/NO FCCA/FOID,720-5/24-1.6(a)(2),F,4
20180127019,AGG UUW/PERSON/<21,720-5/24-1.6(A)(2),F,4
20180127019,AGG UUW/PERSON/DELINQ MIN,720-5/24-1.6(A)(2),F,4
20180127019,AGG UUW/PERSON/LOADED/NO FCCA,720-5/24-1.6(a)(2),F,4
20180127019,AGG UUW/PERSON/NO FOID,720-5/24-1.6(A)(2),F,4
20180127019,AGG UUW/VEH/DELINQUENT MINOR,720-5/24-1.6(a)(1),F,4
20180127019,AGG UUW/VEHICLE/<21,720-5/24-1.6(a)(1),F,4
20180127019,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180127019,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180127019,CARRY/POSSESS CONCEALED GUN,720 ILCS 5/24-1(a)(9),F,4
20180127021,,,,
20180127021,AGG BATTERY/DISCHARGE FIREARM,720-5/12-3.05(E)(1),F,X
20180127021,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(A)(1),F,3
20180127021,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
20180127021,AGG DISCHARGE FIREARM/OCC VEH,720-5/24-1.2(A)(2),F,1
20180127021,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180127021,METH DELIVERY<5 GRAMS,720-646/55(A)(1),F,2
20180127021,OTHER AMOUNT SCHEDULE IV,720-570/401(G),F,3
20180127032,RESIDENTIAL BURGLARY,720 ILCS 5/19-3(a),F,1
20180127032,RESIDENTIAL BURGLARY,720-5/19-3(A),F,1
20180127037,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180127037,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180127037,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180127037,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180127037,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180127045,DOMESTIC BATTERY - PHYSICAL C,720-5/12-3.2-A-2,M,A
20180127063,AGG UUW/VEHICLE/LOADED/NO FCCA,720 ILCS 5/24-1.6(a)(1),F,4
20180127080,RETAIL THEFT - OBTAINS UNAUTH,720-5/16-25-A-8,M,A
20180127080,THEFT CONTROL INTENT $500<10K,720-5/16-1(A)(1)(A),F,3
20180127084,AGGRAVATED DUI/3RD + DUI,625-5/11-501(D)(1)(A),F,4
20180127084,DRIVING REVOKED/SUSPENDED 2ND,625-5/6-303(D),F,4
20180127084,DUI LIC SUSP OR REVOKED/FOURT,625-5/11-501(C-1)(3),F,2
20180127092,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180127092,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180127092,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180127092,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180127092,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180127105,MOB ACTION/FORCE/2+ PERSONS,720 ILCS 5/25-1(a)(1),F,4
20180127105,RESIDENTIAL BURGLARY,720-5/19-3(A),F,1
20180127106,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180127106,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180127121,BATTERY,720 ILCS 5/12-3,M,A
20180127121,COUNTERFIET CREDIT/DEBIT CARD,720-5/17-41(A)(II),F,3
20180127121,FORGERY/ISSUE/DELIVER DOCUMEN,720-5/17-3(A)(2),F,3
20180127121,THEFT DECEPTION INTENT 500<10,720-5/16-1(A)(2)(A),F,3
20180127121,THEFT/CONTROL/PERSON <$30,720-5/16-1(A)(1),F,3
20180127123,ROBBERY,720-5/18-1(A),F,2
20180127126,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180127126,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180127126,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180127126,FIREARM/FOID INVALID/NOT ELIG,430-65/2(A)(1),F,3
20180127126,MFG/DEL CANNABIS/10-30 GRAMS,720-550/5(C),F,4
20180127126,POSS FIR FOID EXPIRED/NOT ELI,430-65/2(A)(1),F,3
20180127126,RESIDENTIAL BURGLARY,720 ILCS 5/19-3(a),F,1
20180127139,AMT NARC SCHED I/II/SCH/HS/PK,720-570/407(B)(2),F,1
20180127139,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),F,X
20180127139,MOB ACTION/FORCE/2+ PERSONS,720-5/25-1(A)(1),F,4
20180127139,MOB ACTION/VIOLENCE,720-5/25-1(B)(3),F,4
20180127144,ARMED ROBBERY/DISCH FIREARM,720 ILCS 5/18-2(a)(3),F,X
20180127144,ARMED ROBBERY/DISCHARGE/HARM,720 ILCS 5/18-2(a)(4),F,X
20180127146,AGG CRIM SEX ABUSE/FAMILY,720-5/12-16(B),F,2
20180127146,AGG CRIM SEX ABUSE/VIC <13,720-5/12-16(C)(1)(I),F,2
20180127146,ASSAULT - SIMPLE,720-5/12-1-A,M,C
20180127146,PREDATORY CRIMINAL SEXUAL ASL,720-5/12-14.1(A)(1),F,X
20180127151,OTHER AMT NARCOTIC SCHED,720-570/401(D)(I),F,2
20180127151,POSS AMT CON SUB EXCEPT(A,720-570/402(C),F,4
20180127156,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),F,X
20180127159,AGG UUW/VEH/LOADED/NO FCCA 2+,720-5/24-1.6(A)(1),F,2
20180127159,AGG UUW/VEHICLE/NO FOID/2+,720-5/24-1.6(A)(1),F,2
20180127159,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180127162,RECEIVE/POSS/SELL STOLEN VEH,625 ILCS 5/4-103(a)(1),F,2
20180127163,AGG BATTERY/DISCHARGE FIREARM,720-5/12-3.05(E)(1),F,X
20180127163,AGG BATTERY/GREAT BODILY,720-5/12-3.05(A)(1),F,3
20180127163,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
20180127163,AGG DISCHARGE FIREARM/OCC VEH,720-5/24-1.2(a)(2),F,1
20180127163,AGG UUW/PERSON/PREV CONVI,720-5/24-1.6(A)(2),F,2
20180127163,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180127163,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(a)(1),F,2
20180127163,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180127163,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(a),F,2
20180127164,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180127164,AGG UUW/VEH/FIR LOADED/NO FOID,720 ILCS 5/24-1.6(a)(1),F,4
20180127164,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180127164,FELON POSS/USE WEAPON/FIREARM,720-5/24-1.1(A),F,3
20180127165,AGG DISCHARGE FIREARM/OCC VEH,720-5/24-1.2(A)(2),F,1
20180127165,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(a)(1),F,2
20180127165,AGGRAVATED UNLAWFUL RESTRAINT,720-5/10-3.1(a),F,3
20180127165,ATTEMPT ARMED ROBBERY/ARMED W,720 - 5/8-4(18-2(A)(,F,1
20180127165,ATTEMPT ARMED ROBBERY/ARMED W/,720 - 5/8-4(18-2(A)(,F,1
20180127165,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180127165,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(a),F,2
20180127165,POSS FIREARM/LAND/GANG MBR,720-5/24-1.8(a)(1),F,2
20180127165,POSS FIREARM/VEHICLE/GANG MBR,720-5/24-1.8(a)(2),F,2
20180127170,AGG DISCHARGE FIREARM/OCC VEH,720-5/24-1.2(A)(2),F,1
20180127170,AGG UNLAWFUL USE OF WEAPON/VEH,720-5/24-1.6(a)(1),F,4
20180127170,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(a)(1),F,4
20180127170,AGGRAVATED UNLAWFUL RESTRAINT,720-5/10-3.1(a),F,3
20180127170,ATTEMPT ARMED ROBBERY/ARMED W,720 - 5/8-4(18-2(A)(,F,1
20180127170,ATTEMPT ARMED ROBBERY/ARMED W/,720 - 5/8-4(18-2(A)(,F,1
20180127170,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180127170,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),F,M
20180127173,AGG FLEEING/2+ CON DEVICES,625 ILCS 5/11-204.1(a)(4),F,4
20180128001,AGG DOMESTIC BATTERY/STRANGLE,720-5/12-3.3(A-5),F,2
20180128001,AGGRAVATED DOMESTIC BATTERY,720-5/12-3.3(A),F,2
20180128001,ESCAPE/VIOLATE ELEC MONITORIN,730-5/5-8A-4.1(A),F,3
20180128001,RET THEFT/DISP MERCH/>$300,720 ILCS 5/16-25(a)(1),F,3
20180128001,RETAIL THEFT/DISP MERCH/<$300,720 ILCS 5/16-25(a)(1),M,A
20180128002,DRIVING RVK/SUSP DUI/SSS 2ND,625-5/6-303(A),F,4
20180128002,DRIVING RVK/SUSP DUI/SSS 3RD,625-5/6-303(A),F,4
20180128006,AGG UUW/LOADED/NO FCCA/FOID,720 ILCS 5/24-1.6(a)(1),F,4
20180128006,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180128006,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),F,X
20180128006,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180128006,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180128006,POSS AMT CON SUB EXCEPT(A)/(D),720-570/402(c),F,4
20180128006,RESIDENTIAL BURGLARY,720 ILCS 5/19-3(a),F,1
20180128025,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180128025,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180128025,FIREARM/FOID INVALID/NOT ELIG,430-65/2(a)(1),F,3
20180128025,MFG/DEL CANNABIS/10-30 GR,720-550/5(C),F,4
20180128036,ATTEMPT DEL CONTROL SUBST,720 5/8-4(720 570/401(D)),F,3
20180128036,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180128039,AGG UUW/PERSON/PREV CONVI,720-5/24-1.6(A)(2),F,2
20180128039,AGG UUW/VEH/PREV CONVICTI,720-5/24-1.6(A)(1),F,2
20180128039,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180128039,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180128039,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180128040,RESIDENTIAL BURGLARY,720 ILCS 5/19-3(a),F,1
20180128041,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180128041,DOMESTIC BTRY/PHYSICAL CONTACT,720 ILCS 5/12-3.2(a)(2),M,A
20180128041,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180128041,FIREARM/FOID INVALID/NOT,430-65/2(A)(1),F,3
20180128041,FIREARM/FOID INVALID/NOT ELIG,430-65/2(a)(1),F,3
20180128041,METH DELIVERY/5<15 GRAMS,720-646/55(A)(1),F,1
20180128041,MFG/DEL CANNABIS/30-500 GRAMS,720-550/5(d),F,3
20180128041,MFG/DEL CANNABIS/500<2000 GR,720-550/5(e),F,2
20180128051,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180128051,CARRY/POSSES FIREARM IN BAR,720-5/24-1(A)(8),F,4
20180128051,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180128054,ROBBERY,720-5/18-1(A),F,2
20180128077,VIOLATE ORDER PROTECTION,720 ILCS 5/12-3.4(a)(1),M,A
20180128090,AGG ASLT/USE DDLY WEAP/RIFLE,720 ILCS 5/12-2(c)(1),M,A
20180128113,ATTEMPT BURGLARY,720 - 5/8-4(19-1(A)),F,3
20180128113,BURGLARY,720-5/19-1(A),F,2
20180128113,CRIM TRES/RESTR AREA/AIRPORT,720-5/21-7(A)(1),F,4
20180128113,CRIM TRESPASS TO STATE LAND,720 ILCS 5/21-5,M,A
20180128113,THEFT/LABOR/SERVICES/PROPERTY,720-5/16-3(A),M,A
20180128129,FORGERY - DIGITAL SIGNATURE V,720-5/17-3-A-4,F,3
20180128129,Fugitive From Justice,725 ILCS 225-13,Other,Other
20180128129,THEFT/UNAUTHD CONTROL>$500<$1,720-5/16-1-A-1,F,3
20180128143,AGGRAVATED DOMESTIC BATTERY,720 ILCS 5/12-3.3(a),F,2
20180128160,350557,625-5/11-501-A-4,T,A
20180128160,350558,625-5/11-601.5-B,T,A
20180128160,350559,625-5/11-305-A,T,A
20180128160,350560,625-5/11-709-A,T,A
20180128160,350561,625-5/11-710-A,T,A
20180128160,350562,625-5/6-101,T,A
20180128160,AGG FLEEING POLICE/21 MPH OVE,625-5/11-204.1(A)(1),F,4
20180128160,AGG FLEEING/2+ CON DEVICES,625-5/11-204.1(A)(4),F,4
20180128160,CRIM TRESP TO VEHICLES,720-5/21-2-A,M,A
20180128160,OBSTRUCTING IDENTIFATION,720-5/31-4.5-A,M,A
20180128182,ROBBERY,720-5/18-1(A),F,2
20180128182,UNLAWFUL RESTRAINT,720-5/10-3,F,4
20180128184,ALTER CREDIT/DEBIT CARD,720-5/17-41(A)(I),F,4
20180128184,AMT NARC SCHED I/II/SCH/HS/PK,720 ILCS 570/407(b)(2),F,1
20180128184,MFG/DEL HEROIN/SCH/PUB HS/PK,720 ILCS 570/407(b)(1),F,X
20180128192,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180128192,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180128192,CRIM DAMAGE TO PROPERTY <$300,720 ILCS 5/21-1(a)(1),M,A
20180128192,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180128192,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(A),F,2
20180128192,FIREARM/FOID INVALID/NOT ELIG,430-65/2(a)(1),F,3
20180128192,OTHER AMT NARCOTIC SCHED I&II,720-570/401(d)(i),F,2
20180128192,POSS FIREARM/LAND/GANG MBR,720-5/24-1.8(A)(1),F,2
20180128193,FAILURE TO REPORT ANNUALLY/2+,730-150/6,F,2
20180128194,FAIL TO RPT WKLY/NO ADDR/2ND+,730-150/3(A),F,2
20180128198,BURGLARY,720-5/19-1(A),F,2
20180128200,AGG UUW/LOADED/NO FCCA/FOID,720 ILCS 5/24-1.6(a)(1),F,4
20180129002,,,,
20180129002,FLS PERSONATION/INTIMIDATE,720 ILCS 5/17-2(a)(2.5)(A),M,A
20180129002,FLS PERSONATN/PEACE OFFICER,720-5/17-2(B)(3),F,4
20180129007,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180129007,AGG UUW/PERS/LOAD/NO FCCA/FOI,720-5/24-1.6(A)(2),F,4
20180129007,AGG UUW/PERS/LOAD/NO FCCA/FOID,720-5/24-1.6(a)(2),F,4
20180129007,AGG UUW/PERSON/<21,720-5/24-1.6(a)(2),F,4
20180129007,AGG UUW/PERSON/LOADED/NO FCCA,720-5/24-1.6(A)(2),F,4
20180129007,AGG UUW/PERSON/NO FOID,720-5/24-1.6(a)(2),F,4
20180129007,AGG UUW/VEHICLE/<21,720-5/24-1.6(A)(1),F,4
20180129007,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180129007,AGG UUW/VEHICLE/LOADED/NO FCCA,720-5/24-1.6(a)(1),F,4
20180129007,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(a)(1),F,4
20180129007,POSS FIREARM W/ DEFACED SER N,720-5/24-5(B),F,3
20180129013,AGG DUI/5,625 ILCS 5/11-501(a),F,1
20180129019,AGG DUI/NO VALID DL,625-5/11-501(A),F,4
20180129028,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180129028,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180129028,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180129028,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180129028,FELON POSSESS WEAPON/2ND+,720-5/24-1.1(A),F,2
20180129035,AMT NARC SCHED I/II/SCH/HS/PK,720-570/407(B)(2),F,1
20180129035,ASSAULT,720 ILCS 5/12-1(a),M,C
20180129035,MFG/DEL 1<15 GR HEROIN/ANALOG,720-570/401(C)(1),F,1
20180129035,MFG/DEL HEROIN/SCH/PUB HS/PK,720-570/407(B)(1),F,X
20180129035,VEHICULAR HIJACKING,720 ILCS 5/18-3(a),F,1
20180129039,VEHICULAR HIJACKING,720 ILCS 5/18-3(a),F,1
20180129041,BURGLARY,720 ILCS 5/19-1(a),F,2
20180129046,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(A)(1),F,3
20180129046,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
