booking_id,booking_id_type,incident_number,incident_date_time,incident_facility_location,incident_location,incident_type,incident_category
20180421008,Sample Set BookingID,DIV9-2019-890,2019-01-21 06:30:00,DIVISION 9,IN CELL,Disciplinary,Disciplinary
20180429031,Sample Set BookingID,DIV9-2019-890,2019-01-21 06:30:00,DIVISION 9,IN CELL,Disciplinary,Disciplinary
20151027029,Non Sample Set BookingID,DIV9-2019-892,2019-01-21 10:34:00,DIVISION 9,DAYROOM,Inmate Fight,Inmate Fight
20180529200,Sample Set BookingID,DIV9-2019-892,2019-01-21 10:34:00,DIVISION 9,DAYROOM,Inmate Fight,Inmate Fight
20180907077,Non Sample Set BookingID,DIV9-2019-892,2019-01-21 10:34:00,DIVISION 9,DAYROOM,Inmate Fight,Inmate Fight
20171021049,Non Sample Set BookingID,DIV9-2019-896,2019-01-21 11:22:00,DIVISION 9,DAYROOM,Inmate Fight,Inmate Fight
20180326177,Sample Set BookingID,DIV9-2019-896,2019-01-21 11:22:00,DIVISION 9,DAYROOM,Inmate Fight,Inmate Fight
20140714315,Non Sample Set BookingID,DIV9-2019-971,2019-01-22 17:48:00,DIVISION 9,Other,Security,Battery to Inmate
20180322207,Sample Set BookingID,DIV9-2019-971,2019-01-22 17:48:00,DIVISION 9,Other,Security,Battery to Inmate
20180208030,Non Sample Set BookingID,DV-2018-2572,2018-02-22 16:00:00,DOMESTIC VIOLENCE,IN CELL,Deescalation/Fight,Inmate Fight
20180211010,Sample Set BookingID,DV-2018-2572,2018-02-22 16:00:00,DOMESTIC VIOLENCE,IN CELL,Deescalation/Fight,Inmate Fight
20170602023,Non Sample Set BookingID,ERT-2018-10029,2018-08-06 07:00:00,EMERGENCY RESPONSE TEAM,ERT,Informational,Informational
20171114080,Non Sample Set BookingID,ERT-2018-10029,2018-08-06 07:00:00,EMERGENCY RESPONSE TEAM,ERT,Informational,Informational
20180616019,Sample Set BookingID,ERT-2018-10029,2018-08-06 07:00:00,EMERGENCY RESPONSE TEAM,ERT,Informational,Informational
20180605027,Sample Set BookingID,ERT-2018-10130,2018-08-08 08:00:00,EMERGENCY RESPONSE TEAM,COURTHOUSE,Informational,Battery to Staff
20180605027,Sample Set BookingID,ERT-2018-10130,2018-08-08 08:00:00,EMERGENCY RESPONSE TEAM,COURTHOUSE,Informational,Informational
20140502259,Non Sample Set BookingID,ERT-2018-10181,2018-08-09 07:00:00,EMERGENCY RESPONSE TEAM,ERT,Informational,Informational
20150312031,Non Sample Set BookingID,ERT-2018-10181,2018-08-09 07:00:00,EMERGENCY RESPONSE TEAM,ERT,Informational,Informational
20160916003,Non Sample Set BookingID,ERT-2018-10181,2018-08-09 07:00:00,EMERGENCY RESPONSE TEAM,ERT,Informational,Informational
20180104124,Sample Set BookingID,ERT-2018-10181,2018-08-09 07:00:00,EMERGENCY RESPONSE TEAM,ERT,Informational,Informational
20180303074,Sample Set BookingID,ERT-2018-10181,2018-08-09 07:00:00,EMERGENCY RESPONSE TEAM,ERT,Informational,Informational
20180321137,Sample Set BookingID,ERT-2018-10181,2018-08-09 07:00:00,EMERGENCY RESPONSE TEAM,ERT,Informational,Informational
20180720210,Non Sample Set BookingID,ERT-2018-10181,2018-08-09 07:00:00,EMERGENCY RESPONSE TEAM,ERT,Informational,Informational
20180605027,Sample Set BookingID,ERT-2018-10382,2018-08-13 12:21:00,EMERGENCY RESPONSE TEAM,COURTHOUSE,Battery To Staff By Projecting Urine Or Feces,Use of Force
20160614147,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20160903185,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20161006015,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170202028,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170227133,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170314065,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170617173,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170706114,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170716017,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170831084,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170914166,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170920087,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20171024077,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20171029108,Non Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180120168,Sample Set BookingID,ERT-2018-1212,2018-01-24 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20171016051,Non Sample Set BookingID,ERT-2018-1324,2018-01-26 07:00:00,EMERGENCY RESPONSE TEAM,COURTHOUSE,Disciplinary,Contraband Confiscated (From Detainee)
20171016051,Non Sample Set BookingID,ERT-2018-1324,2018-01-26 07:00:00,EMERGENCY RESPONSE TEAM,COURTHOUSE,Disciplinary,Disciplinary
20171016051,Non Sample Set BookingID,ERT-2018-1324,2018-01-26 07:00:00,EMERGENCY RESPONSE TEAM,COURTHOUSE,Disciplinary,Contraband Found (Common Area)
20180121089,Sample Set BookingID,ERT-2018-1324,2018-01-26 07:00:00,EMERGENCY RESPONSE TEAM,COURTHOUSE,Disciplinary,Disciplinary
20180121089,Sample Set BookingID,ERT-2018-1324,2018-01-26 07:00:00,EMERGENCY RESPONSE TEAM,COURTHOUSE,Disciplinary,Contraband Confiscated (From Detainee)
20180121089,Sample Set BookingID,ERT-2018-1324,2018-01-26 07:00:00,EMERGENCY RESPONSE TEAM,COURTHOUSE,Disciplinary,Contraband Found (Common Area)
20120917003,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20120917003,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20130812180,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20130812180,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20130831001,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20130831001,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20140727278,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20140727278,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20141019160,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20141019160,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20150402217,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20150402217,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20150807245,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20150807245,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20160326115,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20160326115,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20160913206,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20160913206,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20161214100,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20161214100,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20170106004,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20170106004,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20170315189,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20170315189,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20170513096,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20170513096,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20170529069,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20170529069,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20170618126,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20170618126,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20170720011,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20170720011,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20170913049,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20170913049,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20170929203,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20170929203,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20171020122,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20171020122,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20171023030,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20171023030,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20171101104,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20171101104,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20171220037,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20171220037,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20180201138,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20180201138,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20180315211,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20180315211,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20180413173,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20180413173,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20180421084,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20180421084,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20180422011,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20180422011,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20180603164,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20180603164,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20180619028,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20180619028,Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20180630107,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20180630107,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20180706059,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20180706059,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20180711083,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20180711083,Non Sample Set BookingID,ERT-2018-14651,2018-11-19 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Destruction of Property
20180301233,Sample Set BookingID,ERT-2018-14705,2018-11-19 09:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Disciplinary,Disciplinary
20181009229,Non Sample Set BookingID,ERT-2018-14705,2018-11-19 09:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Disciplinary,Disciplinary
20160712006,Non Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20160712006,Non Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170211043,Non Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20170211043,Non Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170308100,Non Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20170308100,Non Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170517095,Non Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170517095,Non Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20171211111,Non Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20171211111,Non Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20171214090,Non Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20171214090,Non Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20180102060,Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Disciplinary
20180102060,Sample Set BookingID,ERT-2018-1474,2018-01-30 08:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20130713086,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20140906004,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20140920172,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20141027200,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20150520260,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20150721256,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20150919139,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20160702224,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20160922040,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20161020032,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20161203194,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170105224,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170114081,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170812003,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180112066,Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180126101,Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180129053,Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180429031,Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180825152,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20181113021,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20181119192,Non Sample Set BookingID,ERT-2018-14751,2018-11-21 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20121207068,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20130425043,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20130608013,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20130628016,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20140227204,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20140409114,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20140719004,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20150507039,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20150831265,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20151016291,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20160107208,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20160517123,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170130010,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170307008,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170317202,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170602219,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170619034,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170709048,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170806005,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20170816104,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20171020223,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20171108194,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20171123144,Non Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180207185,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180306102,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180311128,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180313106,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180315168,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180322197,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180327217,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180328027,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180402032,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180407109,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180410218,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180421008,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180422191,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180422193,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180509027,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180521190,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180526073,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180608039,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180610164,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180620078,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
20180628236,Sample Set BookingID,ERT-2018-15019,2018-11-28 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,Informational,Informational
