booking_id,booking_id_type,incident_number,incident_date_time,incident_facility_location,incident_location,infraction
20120831235,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,211 Misuse of Medication
20120831235,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,213 Obstruction of Vents
20120831235,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20130912251,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20130912251,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20140730259,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20140911248,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20141004093,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20141004093,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20150811227,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20150811227,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20150911287,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20150911287,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20151107245,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20151107245,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20151221003,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20151221003,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20160203052,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20160203052,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20160324216,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20160324216,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20160722204,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,
20160722204,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20160722204,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20170131202,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20170131202,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20170330170,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20170424233,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,213 Obstruction of Vents
20170424233,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20170522190,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20170601020,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20170601020,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20170709156,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20170709156,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20180104003,Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,211 Misuse of Medication
20180206096,Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20180206096,Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20180609103,Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,211 Misuse of Medication
20180728012,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20180804070,Non Sample Set BookingID,ERT-2018-15967,2018-12-20 11:00:00,EMERGENCY RESPONSE TEAM,IN CELL,106 Failure to Maintain Sanitary or Orderly Conditions
20160918042,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,115 Possession of Level 1 Contraband
20170823239,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,115 Possession of Level 1 Contraband
20170823239,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,211 Misuse of Medication
20170823239,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,315 Possession of Level 3 Contraband
20171020036,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,211 Misuse of Medication
20171029007,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,211 Misuse of Medication
20171029007,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,315 Possession of Level 3 Contraband
20171102031,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,411 Possession of Level 4 Contraband
20171103157,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,115 Possession of Level 1 Contraband
20171103157,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,214 Possession of Level 2 Contraband
20171103157,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,315 Possession of Level 3 Contraband
20171205053,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,209 Gang Activity
20171205053,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,211 Misuse of Medication
20180107135,Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,115 Possession of Level 1 Contraband
20180107135,Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,211 Misuse of Medication
20180130139,Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,121 Uniform Violation
20180130139,Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,411 Possession of Level 4 Contraband
20181108153,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,115 Possession of Level 1 Contraband
20181119152,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,115 Possession of Level 1 Contraband
20181119152,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,214 Possession of Level 2 Contraband
20181119152,Non Sample Set BookingID,ERT-2018-1640,2018-02-02 08:00:00,EMERGENCY RESPONSE TEAM,TUNNEL,315 Possession of Level 3 Contraband
20160818034,Non Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20161025126,Non Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,211 Misuse of Medication
20161025126,Non Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20170520125,Non Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20170914189,Non Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,211 Misuse of Medication
20171114035,Non Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,211 Misuse of Medication
20171219051,Non Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20171219051,Non Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,411 Possession of Level 4 Contraband
20171219132,Non Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,211 Misuse of Medication
20171219132,Non Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20171219132,Non Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20180216112,Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,211 Misuse of Medication
20180216112,Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20180309116,Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,211 Misuse of Medication
20180310071,Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20181227043,Non Sample Set BookingID,ERT-2018-3885,2018-03-22 06:00:00,EMERGENCY RESPONSE TEAM,IN CELL,116 Tattooing
20140520279,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20140520279,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20140520279,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,411 Possession of Level 4 Contraband
20150502132,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20150502132,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20160201103,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20160702241,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20170324184,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,118 Unauthorized Washing of Clothing
20170513093,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20170513093,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20170622020,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20170715189,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,115 Possession of Level 1 Contraband
20170720137,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,411 Possession of Level 4 Contraband
20170828128,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,411 Possession of Level 4 Contraband
20171219107,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20180101140,Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20180415037,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20180615211,Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20180615211,Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,326 Theft from Staff
20180615211,Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20190118096,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,211 Misuse of Medication
20190118096,Non Sample Set BookingID,ERT-2018-779,2018-01-16 08:30:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20151113252,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,219 Disobeying or Resisting Orders
20160212131,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,211 Misuse of Medication
20160212131,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,315 Possession of Level 3 Contraband
20160212131,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,319 Unauthorized Possession of Drugs
20160408253,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,214 Possession of Level 2 Contraband
20160520006,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,116 Tattooing
20160520006,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,310 Endangerment of Public Health
20160620109,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,214 Possession of Level 2 Contraband
20170510156,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,315 Possession of Level 3 Contraband
20170813177,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,116 Tattooing
20170813177,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,121 Uniform Violation
20170813177,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,211 Misuse of Medication
20170813177,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,310 Endangerment of Public Health
20171026167,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,211 Misuse of Medication
20171026167,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,315 Possession of Level 3 Contraband
20171026167,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,319 Unauthorized Possession of Drugs
20171028072,Non Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,214 Possession of Level 2 Contraband
20180425150,Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,211 Misuse of Medication
20180425150,Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,315 Possession of Level 3 Contraband
20180425150,Sample Set BookingID,ERT-2018-8451,2018-07-02 07:00:00,EMERGENCY RESPONSE TEAM,DAYROOM,319 Unauthorized Possession of Drugs
20170824022,Non Sample Set BookingID,ERT-2018-8590,2018-07-05 07:00:00,EMERGENCY RESPONSE TEAM,ERT,
20180309055,Sample Set BookingID,ERT-2018-8590,2018-07-05 07:00:00,EMERGENCY RESPONSE TEAM,ERT,
20180620220,Sample Set BookingID,ERT-2018-8590,2018-07-05 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20190103203,Non Sample Set BookingID,ERT-2018-8590,2018-07-05 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20101116155,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20130306117,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,411 Possession of Level 4 Contraband
20131224144,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20150419244,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20150908296,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20151219115,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,411 Possession of Level 4 Contraband
20160405154,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20160911042,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,211 Misuse of Medication
20160911042,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20160911042,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,315 Possession of Level 3 Contraband
20161117184,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20170222060,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20170317166,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20170511200,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,411 Possession of Level 4 Contraband
20170815046,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20170815137,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20170910004,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20171020122,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,411 Possession of Level 4 Contraband
20171103109,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20171129176,Non Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20180117200,Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,211 Misuse of Medication
20180117200,Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,315 Possession of Level 3 Contraband
20180118233,Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,315 Possession of Level 3 Contraband
20180317133,Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20180616100,Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20180629094,Sample Set BookingID,ERT-2018-8805,2018-07-10 07:00:00,EMERGENCY RESPONSE TEAM,ERT,214 Possession of Level 2 Contraband
20170607008,Non Sample Set BookingID,ERT-2018-8899,2018-07-12 07:00:00,EMERGENCY RESPONSE TEAM,ERT,
20170811090,Non Sample Set BookingID,ERT-2018-8899,2018-07-12 07:00:00,EMERGENCY RESPONSE TEAM,ERT,315 Possession of Level 3 Contraband
20180314017,Sample Set BookingID,ERT-2018-8899,2018-07-12 07:00:00,EMERGENCY RESPONSE TEAM,ERT,315 Possession of Level 3 Contraband
20180419026,Sample Set BookingID,ERT-2018-8899,2018-07-12 07:00:00,EMERGENCY RESPONSE TEAM,ERT,315 Possession of Level 3 Contraband
20180502033,Sample Set BookingID,ERT-2018-8899,2018-07-12 07:00:00,EMERGENCY RESPONSE TEAM,ERT,315 Possession of Level 3 Contraband
20180525148,Sample Set BookingID,ERT-2018-8899,2018-07-12 07:00:00,EMERGENCY RESPONSE TEAM,ERT,315 Possession of Level 3 Contraband
20141023035,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20141217015,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,116 Tattooing
20141217015,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,211 Misuse of Medication
20141217015,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20141217015,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,319 Unauthorized Possession of Drugs
20141217015,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,411 Possession of Level 4 Contraband
20150508242,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20160822044,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,116 Tattooing
20160822044,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20161209184,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20161215155,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20170131001,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,121 Uniform Violation
20170131001,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,219 Disobeying or Resisting Orders
20170131001,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20170131001,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,327 Damage to CCSO Property
20170203099,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,115 Possession of Level 1 Contraband
20170311133,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,214 Possession of Level 2 Contraband
20170322052,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20170421173,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20170506120,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,315 Possession of Level 3 Contraband
20170618124,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,211 Misuse of Medication
20170618124,Non Sample Set BookingID,ERT-2018-9066,2018-07-16 07:00:00,EMERGENCY RESPONSE TEAM,IN CELL,411 Possession of Level 4 Contraband
